#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Entertainment,#genre#
[SD]abc,https://stream1.freetv.fun/50671bccafc68e5a9057a1d46556cad2e69e0e04c206073648a4c1d0a1bd82d3.m3u8
[HD]abc hd,https://stream1.freetv.fun/a7b8cbc7b04b772f5ccce5a53697dcd71bceeacbb743804b42ca4d8e1829c0ac.m3u8
[SD]abc news live 2,https://stream1.freetv.fun/ef6e1c6aa653a4f07520c9b51926ca7e73ad7cd768d224ef5c9cb8666b60f000.m3u8
[SD]abc news live 8,https://stream1.freetv.fun/0cd1688789ddaa64eb30d79eafc6dd52ce6583102fa050eea1df87cbec6bd03d.m3u8
[SD]abc news live 4,https://stream1.freetv.fun/410ffbe2dd20292ef19c7dc23966bdb404d073389e2a9279009aed5a72644d70.m3u8
[BD]abc news live 5,https://stream1.freetv.fun/387b40eb2555605cf6d91759c721f6c3f1c0d812a2f7918b36b2d7be285110cf.m3u8
[BD]abc news live 7,https://stream1.freetv.fun/4e042033b5c9a0476250af67a1bb130f013e0f8ecd011374f36f1e94b8ca6d72.m3u8
[BD]abc news live 3,https://stream1.freetv.fun/145735e298737853bca185977b10f8998ca09b346294ed999fb70e9b68267f90.m3u8
[BD]abc news live 6,https://stream1.freetv.fun/ec124c9ae0986d6708ba869f204b9dc79284d27fa6eb5dfd31bf12fbb418406d.m3u8
[BD]abc news live 10,https://stream1.freetv.fun/ab7149bc298375e403fa0fe8efa847d2f0892e846974b6589f1eb82b14ef584a.m3u8
[BD]abc news live 9,https://stream1.freetv.fun/2fbd30af14397459fc239b4fe779d8289677769d5437ccc18bb8d5f6951ed093.m3u8
[SD]abc news live 2,https://stream1.freetv.fun/593a0a556138c0714e079d8ae3a9542779ac685fd2b74eb236db38ecab271481.m3u8
[SD]abc news us hd,https://stream1.freetv.fun/5e04f2bef9c3f4368586a8bcbc892a9f559a5285caffee245e5bb1a43ab8c737.m3u8
[SD]abc news live 8,https://stream1.freetv.fun/c96c1d9be2c19dbe7f9cd8cb7cbad7e2d11cab789f9fa6a67ad95d636efa59b1.m3u8
[SD]abc news live 4,https://stream1.freetv.fun/db7c94d6d60283bebf0fa30e7b2eda5eb5f0bab18043be4d0fe945433cf2f39d.m3u8
[BD]abc news live 5,https://stream1.freetv.fun/59e3aa05ed1a9cfee697ef331dc39e3ed43bf8df7b0bdc628864ff1069fbf6ad.m3u8
[BD]abc news live 7,https://stream1.freetv.fun/eff3ea20ffabdfc2f0993af002def8cd7001f228e704c2c123e5e9e2922a2150.m3u8
[BD]abc news live 10,https://stream1.freetv.fun/78668328f762b00528592319c52042ff54f18a2a4893f1ad19a382bc5a893230.m3u8
[BD]abc news live 3,https://stream1.freetv.fun/2c054287596c1e4e5b9b6fa3e5f7141189e06f4fddfa1c5c498964c32999ef6b.m3u8
[BD]abc news live 6,https://stream1.freetv.fun/e88828ebdc90bc2b25527519fd1f9091249b88bd6da989e0740a79abefefa903.m3u8
[BD]abc news live 9,https://stream1.freetv.fun/7b9fc5f8f53c67975c201dfb9fc33b9e7ddf1f83b29d185c516b0668dd589c41.m3u8
[HD]ช่อง abc news,https://stream1.freetv.fun/9fadbf6d1a4f2689cf501ddc811920016c60b712b305f2574fd2eaf031127e84.m3u8
[HD]abc news us[geo-blocked],https://stream1.freetv.fun/5af00900afe22713a00ca927c7e3deb22ef347a2ca9019eef9d42e020f1c7574.m3u8
[SD]abc news us hd,https://stream1.freetv.fun/1984823e24cfb7408feb0d2add91985441264c874ec4917b6ba14c89ee3adb57.m3u8
[HD]abc news live 1 (720p),https://stream1.freetv.fun/8d87b25ee2e4a8b2fdb72ec74b0b128d19f4ba35a5fb2814f27dee740a8fada9.m3u8
[HD]abc news live 7 (720p),https://stream1.freetv.fun/a85d512dc6ec217b46cfe1333e93600faf0bee176d5f7cb487214e9e14b1c9c9.m3u8
[HD]abc news live 4 (720p),https://stream1.freetv.fun/9b2d943d0a503d4d25683df4796760c1d094a71b2c29ef19587b41d4d48a36bf.m3u8
[HD]abc news live 8 (720p),https://stream1.freetv.fun/71d58cb610510232a05f0fb669638257d700aad1b63f5705352b85d71e6309be.m3u8
[HD]abc news live 6 (720p),https://stream1.freetv.fun/24eeb325faf7c72a01e66df5d2f970094aa23d3be429b6cb35ab92c519e356c3.m3u8
[HD]abc news live 10 (720p),https://stream1.freetv.fun/7cc42103fa0617ca24918ae25d9e0f7a5bca1c9cd406ad11d6dc5d9c30ce9ff5.m3u8
[HD]abc news live 5 (720p),https://stream1.freetv.fun/2b4152917c8a305ac3b6ebb71bc1832df8acd72a70b22bd97ee9eba68001258a.m3u8
[HD]abc news live 10 (720p),https://stream1.freetv.fun/8566e35906b8a2282f0fa12962207066d1ca32be49e0c821dcf58d977024471a.m3u8
[HD]abc news live 8 (720p),https://stream1.freetv.fun/7f85cbb5172a2f1bad0e473cdf47407068b840362570d5a62a02ef6b478f600d.m3u8
[HD]abc news live 9 (720p),https://stream1.freetv.fun/45858b011937ea6199d759c45391c1125e1ace688d962afbac5e67f81b66d9a0.m3u8
[HD]abc news live 1 (720p),https://stream1.freetv.fun/0e045a12d92d43286a3adeea2da34991398f2bf813522fe96b90acadf69caa40.m3u8
[HD]abc news live 2 (720p),https://stream1.freetv.fun/7692d09783d24a6fda6d43e4b9cfffc6a96fb43dbd9658cee72bc49e3d3f4957.m3u8
[HD]abc news live 3 (720p),https://stream1.freetv.fun/8982c963d2a49514eb304808ab6dd7b975dd25af3c482f9bb1ac1c6858402dba.m3u8
[HD]abc news live 5 (720p),https://stream1.freetv.fun/cc197e7fbf78115dc888027f182af074437eafad1c93f3320c06ffb2f20e9a86.m3u8
[HD]abc news live 7 (720p),https://stream1.freetv.fun/42135d159d1c0e8bdaced68f04c6a29756af0e21378a3234e7fba0fb624e5f1b.m3u8
[HD]abc news live 4 (720p),https://stream1.freetv.fun/04cb13d63c6ceb6c2ce21d5b1bf2afb4dbf81f4ab499238eaecc8cdee94c69d7.m3u8
[HD]abc news live 6 (720p),https://stream1.freetv.fun/d353bfba446313b9072bd93d602cb34a0a83f8e9b198c994218f34f722b51b49.m3u8
[HD]abc news live,https://stream1.freetv.fun/01d4de999aae964f92696b0f90cd5aa4d0170019bf7e4932a9ebc5363a447b89.m3u8
[SD]abc news live 1,https://stream1.freetv.fun/54ceeec2ec15df2069887b5257ff0596ec121eb8259c14c27ede3ae043a7717a.m3u8
[SD]abc news live 1,https://stream1.freetv.fun/e47a7b16c8cbe27702633a50f453f45b288b75cf0d1bd1a8dca5c01dec458b31.m3u8
[HD]abc news live,https://stream1.freetv.fun/3dccd2947d2186c065009a90f7a847ee8d667f38bfe71da861b572f762401a03.ctv
[BD]abcnewslive[geo-blocked],https://stream1.freetv.fun/e1f3128a12059d32ebee39bcb9fe4c60cd2ec670ded7e0a744f99973d08301da.ctv
[HD]abc news live 2 (720p),https://stream1.freetv.fun/a1b84127834c3ee8b65491722a27ba6a75d12f6128fba39f0bd2c4a3c2b8d1ec.m3u8
[HD]abc news live 3 (720p),https://stream1.freetv.fun/d4b082573e874ea17da79566e36f648d43eedbaf8f1c4684c73bb00c5ca85f28.m3u8
[HD]abc news live 9 (720p),https://stream1.freetv.fun/bb281ef60fecb8c3b1b4b0e73b25750b915ce231338f614e929ff6632f2fbb70.m3u8
[BD]accuweather now,https://stream1.freetv.fun/f379997c6cac053e98f9c1745cd248ce3eb42cb467892854afb1b097363d42bb.m3u8
[BD]bloomberg originals,https://stream1.freetv.fun/bf9c8ea12770988a71d180af2e0b2bdbdd692b6d1b701f089ba34a1873161335.m3u8
[HD]bloomberg ht tr,https://stream1.freetv.fun/720769938745c6ac090c2f04aee913769e6d489e6f23703916e2d6f42bd769b1.m3u8
[BD]bloomberg fr,https://stream1.freetv.fun/ce6a6d34df268b4aebbbda49167ebd70b70f6077ea6a5db6f2cb298ca58ca8c7.m3u8
[BD]bloomberg,https://stream1.freetv.fun/000c4f728845c72587972e14da124a72ace7807cb7e049a303f28fb0d4012039.ctv
[BD]bloomberg tv,https://stream1.freetv.fun/2fda3ed45882078ec1ee90d6c92e5d58365eb441c220843290d711e3f89a579a.ctv
[BD]bloombergtv,https://stream1.freetv.fun/9d65867550ed21b9e31fbbf84010debbcebc9149ff12b9482a05a514c0ddaf3c.m3u8
[BD]bloomberg tv+,https://stream1.freetv.fun/c866363d4b7de7c85b616ba7eef34c5f3f10096fbc6f5e02433e09413a2ff69e.m3u8
[BD]bloomberg tv us,https://stream1.freetv.fun/66f8f3853ed8882e1769fbfdbfab95ccaf368921a918600f16440cdb74df85ae.m3u8
[BD]bloomberg tv us,https://stream1.freetv.fun/27f5a7ba36f5eec7df1660a2a1c8c2ea8906a2d4121e75827f494a55ba0898a0.m3u8
[BD]bloomberg tv us,https://stream1.freetv.fun/03dfcb8a8610835f5f3229641031c92a7e7dac9c28c3931b9b458edf779d146e.m3u8
[BD]bloomberg tv,https://stream1.freetv.fun/f713c782bff79f192b9f478f46b95ba957d73d953e995ef91827212dd00a15db.m3u8
[BD]bloomberg tv,https://stream1.freetv.fun/c8458ffe4f2c273a0a4612515cc817a64d32f62b2b83384bc5688ccd8b150b83.m3u8
[BD]bloomberg tv+,https://stream1.freetv.fun/61eb9041d3e4e6b5f6739922cd1ce819c95453e169d75e08e7b74f671fdd1b21.m3u8
[HD]bloombergtv,https://stream1.freetv.fun/7e7663adcd1e1b78b5cedb4ef269e7db40a3f5f229687c38e854e8d7da2b574c.m3u8
[BD]bloomberg tv,https://stream1.freetv.fun/ea3faa057b3fbe58ec02db2c53ab7fc32252b2b922fdb39f88225411d541babf.m3u8
[BD]bloomberg tv us,https://stream1.freetv.fun/6e8e557ca98059d3c0ae0ecd2b93129f75ee9072ac9ae47eeb37832d5fc9825a.m3u8
[BD]bloomberg tv us hd,https://stream1.freetv.fun/e2624f727c6a7c93dfe511a7bb56fd5078fc3230f7a03cfa99955b7630b28c96.m3u8
[HD]bloomberg tv asia,https://stream1.freetv.fun/134b620f61d02b11bdaaf5b9a84f4386f9fe17c844bbec16641e027a073d0cec.m3u8
[BD]bloomberg tv+ uhd,https://stream1.freetv.fun/d2edf469b9079064a283f4b0811cbf6f2597ebbb3d08dcf77036a4b5a791b7cf.m3u8
[SD]cbc news[geo-blocked],https://stream1.freetv.fun/ae86121ce2929cde3584f1535de29149adf5063e2a12e616564fc49cf57061e3.m3u8
[BD]cbc news[geo-blocked],https://stream1.freetv.fun/cbe6cc782db45561e08457b068981bcdda228726bdb8461186f27e172ff16efd.m3u8
[BD]cbn news[geo-blocked],https://stream1.freetv.fun/51c02d90fc162cf09431c3837aa79c96bdd5eced9a6b75806f662df3f55969eb.m3u8
[SD]24 cs,https://stream1.freetv.fun/c8d3a0f7609e89455a4d8303ed41b06efd28145ffa1583bb95fb3948adc7edda.m3u8
[VGA]14 cs,https://stream1.freetv.fun/2460299a290961d323b4307a203d8420be5c7e8f41cf3afa1bfa9e4b88af6456.m3u8
[SD]14 bs,https://stream1.freetv.fun/680d5c6de372aa9501b527928a7faf263e09ddad69855f4d230ecbac05cfbd5c.m3u8
[HD]cbs news[geo-blocked],https://stream1.freetv.fun/f4680dcdd8a1b34bb30bc8e53e809bfceac32458bba5a7c556cef711b747bc51.m3u8
[HD]cbs news dfw[geo-blocked],https://stream1.freetv.fun/1f18a6e7b081ccde784b10f52c9e1d7046f358eb999e43011f63aaf5d9d5252f.m3u8
[HD]cbs news philly[geo-blocked],https://stream1.freetv.fun/47bc5df9a8aa0c7d7ae4e801b9f6e273a9ae891c9531578376b7cef87f0e915d.m3u8
[HD]cbs news chicago[geo-blocked],https://stream1.freetv.fun/bf40c42ca9b538b9c9c2bf6ae359b63828fbe094376ea9644d2379f6d4058456.m3u8
[HD]cbs news miami[geo-blocked],https://stream1.freetv.fun/cfdbcf26cb0b81a57018c2c01d93fd4b3444aeb04ff016d90707e0b511964748.m3u8
[HD]cbs news boston,https://stream1.freetv.fun/634ec70d48ded9211106ca064c2a1f608d894df42fc8ef5b49eae4fa8bc98b52.m3u8
[SD]cbs news 24/7[geo-blocked],https://stream1.freetv.fun/345f9227ec7be1ad3c88504ef426f6c7c5383285f072c29991f12a9410c18bab.m3u8
[HD]cbs news lhd,https://stream1.freetv.fun/eb8e4fad7d280efb90d717b31e051f00b859b91aba0b0a32d8e0f27926e238c5.ctv
[HD]cbs news 24/7[geo-blocked],https://stream1.freetv.fun/14a690eab2824505521caf5387c47fbf6bffa2325362d0e8861bc8542403eeca.m3u8
[SD]cbnnews[geo-blocked],https://stream1.freetv.fun/d2cdbfeaed0c507129e0cda8074e12b6a2e9cdba038b765ff0c211d7328a6553.ctv
[HD]cbs news 24/7[geo-blocked],https://stream1.freetv.fun/1c3c23dc6337c8678b5cb363d6f2a8346db05d447397fb7e213105e88609cb6a.m3u8
[HD]cbs news 24/7[geo-blocked],https://stream1.freetv.fun/95a83b6b23a287f522cc8d825e067a78bca60e3cad1caf3b1914b79d8feb78ee.m3u8
[HD]cbs news chicago (720p),https://stream1.freetv.fun/6f563b5179c27372a6a5bb49b3ee48ada68f47b551e5d6b48edba3188b5a6d07.m3u8
[HD]cbs news miami (720p),https://stream1.freetv.fun/48ab6cff0ddd666cc2e88fd6a65a34820b3d07060cd17c1fc8f7b99d20888923.m3u8
[HD]cbs news,https://stream1.freetv.fun/99155dae69035fc8c383dde6a041cb9781464f56f11c3a30ed584283eddbbc21.m3u8
[HD]cbs news detroit (720p),https://stream1.freetv.fun/0ed8f675dd270369cc2405e328cf73cbfebb3cc1b2693fe416de70e8faea1a46.m3u8
[SD]cnbc[geo-blocked],https://stream1.freetv.fun/ead324c7bcfacc086e02835b0405c2d67b981d024c51af051cf94df53355bf78.ctv
[SD]cnbc[geo-blocked],https://stream1.freetv.fun/5d1b66c7b9b6eda14d6515ff6af7c62e02f0bc1e26105f9c3d6df4152d65ae92.m3u8
[SD]cnbc[geo-blocked],https://stream1.freetv.fun/4c7a4fdc0d92284a45c47fc2a345189af22ae513490b9e8e5699d8bfc4fc3549.m3u8
[BD]cnbc,https://stream1.freetv.fun/b4fe0a0b701f854e38f67d5911b3e3099a8cbfe5d795de8aec8f0537188923c4.m3u8
[BD]cnbc,https://stream1.freetv.fun/29fb24d2b4b2a3995c73faddfa7fb4870a9a278b28c4639192942b23b3cd0c09.ctv
[BD]cnbc asia 財經,https://stream1.freetv.fun/073f324ecd681d83fc2f4829e5b18039997c00f34b35608a862809e23fa9081b.ctv
[BD]nbt world,https://stream1.freetv.fun/fd0644d0616fa043de3c4634caf7a1d6f9402695c308f7fdc8c5e7094668322f.m3u8
[HD]nbt world,https://stream1.freetv.fun/01d8922260451a744600ddc044810f576a356651ac82900db1a2d30c6b1f2174.m3u8
[VGA]cnbc world,https://stream1.freetv.fun/11cfeba0b2bd5799ea388db871ef92cbd154fd320f2990acbe5c0287ae87220d.ctv
[BD]cnbc news,https://stream1.freetv.fun/7e048edf58e0900dd4692288ff6fb418234ab3febefed5b9714b4194dd0bfb2e.ctv
[HD]cnn,https://stream1.freetv.fun/30e97794cd9e5ad16d9103560c86d9d9bc9a084a67f235e0f2941c0abe40ba62.m3u8
[BD]cnn,https://stream1.freetv.fun/a3a41590f423f3132a6913875251e0aae350ff9be85cfaf24e2930680e8306d1.ctv
[BD]cnn,https://stream1.freetv.fun/e5667906c5c0fc0d1a7327e49a649f1e28cfd74bfb9a96c0844156fbec16ab64.m3u8
[HD]cnn go,https://stream1.freetv.fun/bf9c7383dcea9ef705a2779742a6a1b2aae2ff582e0103bd2a7ecfba56f12c5d.m3u8
[BD]cnn,https://stream1.freetv.fun/930bc19d4b0664021beb0c8d62466bdd34a1eef7c7b5162c5e5e7edc35ecfd60.ctv
[VGA]cnn,https://stream1.freetv.fun/ca2aed4b63ba567d1b59150c98655f25b2cd95cd79f9932b8d8eb6eca11da56a.m3u8
[BD]cnn int,https://stream1.freetv.fun/9f463291046b9c3130a1e747dc613fcf057cf99115cb9ae0abd4d54710430b39.m3u8
[BD]cnn,https://stream1.freetv.fun/f569d35e256958689e5e516ada63e40123e69b7069e7f040d08d7ca15eae0b80.ctv
[HD]hln (720p) [geo-blocked],https://stream1.freetv.fun/c944966d71f2a97bfea2d957ae59051819d482f7acdcbe2187cbbea67ef7c68f.m3u8
[BD]hln,https://stream1.freetv.fun/c7891183ceb5c2e30ae7d6c30713752b2153444d259d6fac9b290a56fdb2b16c.ctv
[HD]hln,https://stream1.freetv.fun/32960459932c42fc75b417bd52b788d195d72c289c5a07a3db3df42e08b27e00.m3u8
[HD]cnn international[geo-blocked],https://stream1.freetv.fun/c9725c9e988494a303ea9309f4460381169e69c3de0500c96df2c6eb1679986e.ctv
[VGA]cbn news international,https://stream1.freetv.fun/266eed55e40c72ed76d23051c094ae61dc8ccb17f33c2877de006911f097e77a.ctv
[SD]russia 24 international,https://stream1.freetv.fun/5488fa746ac10189d7737e26b98e0b06b86efd875891429a6e8af14f2011771f.m3u8
[HD]cnn international,https://stream1.freetv.fun/39c6d986c4ff60481338f0593a74b1591f279094cdaf90530103c792d0c93d4e.m3u8
[VGA]пятница! international,https://stream1.freetv.fun/442c1c2f67746eeab7985d35fbd0481d7ed488e839c179343edea03425d51049.m3u8
[HD]afghanistan international,https://stream1.freetv.fun/a433069711ef3cd1c6303c7c39fd82b9b186bda721aa04c0d7d64e1815efa98b.m3u8
[HD]cnn international europe (720p),https://stream1.freetv.fun/cc1cf284f9f11429dc52f22eea0fa78f288c8deb0f4875ce3dce9cab186c88c2.m3u8
[HD]cnn international[geo-blocked],https://stream1.freetv.fun/ca7c785c63a210ba8a76fbd3acbb51908ef69ec8f37be984be5f5a7b1bdf6dbb.m3u8
[HD]cnn international europe (720p),https://stream1.freetv.fun/36207095e3d457c45a062f54bf7cf65d8c2aa51040745b1df85e0c480524ad7a.m3u8
[BD]cnn international,https://stream1.freetv.fun/6fc4928b85e47e1afd5807e1ac5bc63be0a770009d26c46905ddfd87d4bcc25a.ctv
[BD]cna international (1080p),https://stream1.freetv.fun/11442b80bc30f855d3f5a1f17928da0a661d83692302b6dd2e477dc93d17ab59.m3u8
[HD]cnn usa (720p) [geo-blocked],https://stream1.freetv.fun/8f00cf1e1b9e5033eb0981c4133b321c3812c3bb977c3f497eb2762ca045a075.m3u8
[HD]afv en español (720p) [not 24/7][geo-blocked],https://stream1.freetv.fun/4f570d28949e431d4eef29824ef39425c9319fbb729dffc953ef58bb5c78fbc9.m3u8
[HD]cine en espanol[geo-blocked],https://stream1.freetv.fun/0ecedfc3f6abbf97ee5521a5acaedd4d4f6747d4145197f3a6d62caad319e2c6.m3u8
[HD]afv en español (720p),https://stream1.freetv.fun/4077aa8262bbe12d74568c75a24761a50eb1791bb964b2aca86b9991d10fd2eb.m3u8
[BD]afv en español (720p),https://stream1.freetv.fun/6068ad93726e2f308181e082273719e5c81783a43a268a563c2b64eeaf792af0.m3u8
[HD]74-deutsche welle en español,https://stream1.freetv.fun/76213716c4168e3b2a6d73e4b8b6002e7f48c7755a1660d86ea2b37d293e501c.m3u8
[HD]afv en español (720p) [not 24/7][geo-blocked],https://stream1.freetv.fun/6fb35c0501cfef5ececa783a5538dea953e89c5c398d00398a3e68c266eb34e6.m3u8
[SD]dw en español,https://stream1.freetv.fun/b920715b52eb40a9a242e6eccd843bd0b7888a56c37a449c8bc9e5d88333340b.m3u8
[HD]cartoonito[geo-blocked],https://stream1.freetv.fun/ce3c36e26b271ec3eec66e5ce3654131daccaa61330884872d80643247729433.m3u8
[HD]ewtn asia-pacific[geo-blocked],https://stream1.freetv.fun/83278b6d7813a4bb5e25b2073b8014be7fde7c11f9291605b3b7820113e695e2.m3u8
[BD]ewtn asia-pacific (720p) [not 24/7][geo-blocked],https://stream1.freetv.fun/b70363752f70e7ef4f9ff7ecc795a972c0475409bbcf47e49c57d341a50566fa.m3u8
[HD]ewtn asia-pacific (720p) [not 24/7][geo-blocked],https://stream1.freetv.fun/cd177dacf060a876622ce8d28271c1f946f0589f158054c1fad36c68a835ee5e.m3u8
[HD]ewtn el canal católico[geo-blocked],https://stream1.freetv.fun/fdf325ae4e378eb60f570a5248aa98aa7b0a7f0a55a124dc966081d02cc88fe4.m3u8
[HD]etv2 (720p),https://stream1.freetv.fun/3e2dbc154bc22a259a4c5a258b94814c225177247b57b8610fd29d553ff5b3b4.m3u8
[HD]fox 5 atlanta ga,https://stream1.freetv.fun/244961a1cde04aff29c6fbea234c6a9b55ff1982c2ccb806a42ef2ed5ce52d3a.m3u8
[HD]fox 5 wnyw,https://stream1.freetv.fun/fd1250050c433956a7d0f2f6f3f959ff5c76568dba664169ecd4ce4d9e4cbea6.m3u8
[HD]fox news now,https://stream1.freetv.fun/6679774314bcd43124f862bb08f35501a86878b5766e33d426a81f3ca0113ded.m3u8
[HD]fox newsnow,https://stream1.freetv.fun/516cd8fec2b2c85c5d66b50e360a503ccde03570a6701514765b03e42443d43a.m3u8
[SD]fox news now (720p),https://stream1.freetv.fun/694056fd77b0caa423f375aec7ee243a5313523268126e3cc3ca59bd6247efce.m3u8
[SD]fox business[geo-blocked],https://stream1.freetv.fun/fdd8eda455fc1e2c000a9d2dd0b817fa5c02b6383b137de2c880a050038a037c.m3u8
[HD]fox business,https://stream1.freetv.fun/5790cb3b68463d91a6e0426a7b5eb67213840ae07029efb86ae694e9599790c4.ctv
[BD]fox now,https://stream1.freetv.fun/034d50bcc98fb07abe8bd8d33b9f8f1670da2cf167b6f5c3937997a9e05ea54a.m3u8
[VGA]美国测试foxnews,https://stream1.freetv.fun/6c2bccc1b4cc0cd968d16c414d4cbae345991eb99c9153139d4435cf3274afd7.m3u8
[HD]fox news,https://stream1.freetv.fun/a9b011a9e3d57fa02c6241c290f2b6fc996b045bb2cae7d067b8099b79dbff87.ctv
[HD]fox news[geo-blocked],https://stream1.freetv.fun/a2fb1b97bb59b00b6ebf0fb8b395e010e72abd74344464ce505c26e7a6bd46be.m3u8
[VGA]fox news,https://stream1.freetv.fun/4cf1bb3e11824f673ef31de57e1c6172121aad3a4b0dfd21dd72bf6bb36b6ea2.m3u8
[SD]foxnews（美国）,https://stream1.freetv.fun/0aa5066b577a9c463236108b91425b143765d556f4f93bf1d3149e7b426a700d.m3u8
[SD]foxnews（美国）,https://stream1.freetv.fun/06f4514eadcfbf49a562c47e2133623e2ca74af174171fc4150d20855da961c2.m3u8
[HD]fox news,https://stream1.freetv.fun/d82728f35f80b0187bfc382d5c8c4f6ae687a1c6921f4c3776d1fd8f63c2e5f4.m3u8
[HD]ช่อง fox news channel,https://stream1.freetv.fun/13532905bee6be28af5b98f9d1e8ee5bd6c5aeaf15a6b35f4cd4eb24e98716b7.m3u8
[HD]fox news channel,https://stream1.freetv.fun/4037f3775664cd2fe28aaf61b9ed6a0588d62805b9b4b388353f383292f3309c.m3u8
[HD]fox news channel,https://stream1.freetv.fun/186064217968a6709457ce39467df7589d1afabbca68ffad0b12ae17c48a64c8.m3u8
[HD]fox news channel,https://stream1.freetv.fun/f0f1e8276233189e9c82ed10a3708a2984f51dc3e3845e7f56ae42d950def072.m3u8
[VGA]fox news channel,https://stream1.freetv.fun/5d82eec6d748f9e54f102f0cda6670eebd42145263e36c1d706f4367e4b7cc7d.m3u8
[VGA]fox news channel,https://stream1.freetv.fun/3c698bb765a69e81704677f8435df022f8623277d8907afe7f31f27c6dd0162f.m3u8
[HD]ช่อง fox news channel,https://stream1.freetv.fun/3c0a54dd133b2442ea9bace5e0f836866a98fa1fa9e5b7ab5de37f81793320ab.m3u8
[HD]fox weather,https://stream1.freetv.fun/340c0e62bd18f482a03053f4437c659b2f174ce74fd51a40f51b14be440fe830.m3u8
[HD]fox weather,https://stream1.freetv.fun/8df8e2faf92100ad5594f783260f44d1ba58748fe5b466a3400887a972381eca.m3u8
[HD]fox weather,https://stream1.freetv.fun/5b151ca45d796dd0eaa9d5979bf203ae2bbcd028c6a5a1ee267ca0934ace854d.ctv
[HD]fox weather (720p),https://stream1.freetv.fun/495575ab6776a513fe2e52a9e97c1b4eb5530350ad8d6fcc71501cae1b46de5b.m3u8
[HD]infowars,https://stream1.freetv.fun/c36e9a894a253fd77b4cb9ef7f3320dee17cff1cda3520b8000e05a7a3fa0620.ctv
[HD]infowars network,https://stream1.freetv.fun/e2ddfe678803413d6b751a71ba74ad764442eb5b9d8ec6f20bc8e0a4e41fca95.m3u8
[HD]infowars network (1080p),https://stream1.freetv.fun/769a561b7a09183ad6174627d14bcd36bfae3c64072dfed23d0bf4053062b15b.m3u8
[HD]kay tv,https://stream1.freetv.fun/b0eeb6ba64b55fbbd9e8b590ee29a7aa5dd16a6c3f51aa0fd5fba18e879c17b3.m3u8
[VGA]ayush tv,https://stream1.freetv.fun/5211cbce0b63f90ec85bbe9ff44054e86cdf2fa8aec4ef9a62a054a8c67fb4cc.m3u8
[HD]kajou tv,https://stream1.freetv.fun/4e40a3ba9f35d17f938dce4029a2e95bc59afbd8c250acea4305457fdff82d5b.m3u8
[BD]kiro-dt1[geo-blocked],https://stream1.freetv.fun/bec03e028a83a001b0deb3b45ff07caa07cfa30577afd9e536c7c6978cc482de.m3u8
[SD]msnbc（備）[geo-blocked],https://stream1.freetv.fun/1c3ec8fc7ee3c02d7e7456b35c9719cecc974cf713a6b45e0fd4988ae03dbf1d.m3u8
[BD]msnbc[geo-blocked],https://stream1.freetv.fun/f307703145466047948b7486fcf2d40ff37ef418ae72ab720b786f3a33edaac0.m3u8
[BD]msnbc,https://stream1.freetv.fun/bdfba203d0ee852550fb5111603765212429c6a636f73131b8402aaf9ff64d13.ctv
[BD]msnbc,https://stream1.freetv.fun/a7b1c6e3296f96e0b03c08113b6df7766e6fc6817ec65d78a6655f2d0a25ce61.m3u8
[BD]gtn new york,https://stream1.freetv.fun/9cd30da4494639b5e26907f615f45e584d85412fa827681d667004fd6f3ca923.m3u8
[HD]nbc,https://stream1.freetv.fun/ef2104154f6b1d1047c2b6cfd2286c9adbe86b22da7e2aaa919c2720bbde02c9.m3u8
[BD]nbc,https://stream1.freetv.fun/05050693ee8ebebd025fdb368a0277e73e255c7abbce8e8b69aa9d31c0d196ce.ctv
[BD]us| new york | pbs wnet,https://stream1.freetv.fun/05d1cea48e78a01b1cfeba07cfc2bf26af88b578371ae6b1d48a5e5cb6e56efe.ctv
[HD]nbc news[geo-blocked],https://stream1.freetv.fun/9a10856c148696fc41f3e111e2d74a2f7474fce5ac972a37521806dcab83a248.m3u8
[HD]nbc new york news[geo-blocked],https://stream1.freetv.fun/7893e22d39e47941adac114ad441ff0ad5abbbc5467e7df3c955e60d0cdfa713.m3u8
[BD]nbc news[geo-blocked],https://stream1.freetv.fun/631808e98e5e0c16d34a294b125bcc77e995706bb687f0c0c45eb65e183dbe26.m3u8
